user_id,genre,genre_count
587,Fantasy,2
587,Film-Noir,2
587,Animation,1
586,Action,83
586,Thriller,52
586,Drama,47
586,Comedy,38
586,Adventure,34
586,Sci-Fi,27
586,Romance,25
586,Horror,20
586,Crime,20
586,War,15
586,Mystery,6
586,Western,5
586,Fantasy,4
586,Musical,3
586,Children's,2
586,Animation,2
585,Drama,68
585,Romance,19
585,Comedy,11
585,War,6
585,Action,4
585,Musical,3
585,Thriller,2
585,Adventure,2
585,Sci-Fi,2
585,Western,1
585,Children's,1
585,Documentary,1
585,Mystery,1
582,Action,21
582,Comedy,19
582,Drama,18
582,Sci-Fi,15
582,Adventure,14
582,Romance,12
582,Thriller,12
582,Children's,6
582,War,5
582,Crime,3
582,Animation,3
582,Mystery,3
582,Fantasy,2
582,Musical,1
582,Horror,1
579,Comedy,43
579,Drama,23
579,Romance,22
579,Action,15
579,Thriller,11
579,Sci-Fi,10
579,Adventure,9
579,War,8
579,Mystery,4
579,Crime,4
579,Musical,4
579,Horror,3
579,Animation,3
579,Western,1
579,Film-Noir,1
579,Children's,1
577,Comedy,64
577,Drama,64
577,Action,53
577,Thriller,42
577,Romance,38
577,Adventure,35
577,Children's,25
577,Sci-Fi,22
577,War,16
577,Horror,13
577,Crime,12
577,Animation,8
577,Musical,7
577,Mystery,6
577,Fantasy,4
577,Film-Noir,3
577,Western,3
577,Documentary,1
573,Drama,28
573,Romance,11
573,Comedy,11
573,War,11
573,Thriller,11
573,Action,8
573,Sci-Fi,7
573,Adventure,4
573,Mystery,4
573,Crime,3
573,Horror,2
573,Film-Noir,2
573,Fantasy,1
573,Western,1
573,Children's,1
573,Musical,1
569,Drama,30
569,Thriller,20
569,Comedy,18
569,Action,18
569,Romance,14
569,Adventure,10
569,Sci-Fi,8
569,Mystery,7
569,Children's,4
569,War,4
569,Crime,4
569,Animation,2
569,Horror,1
569,Musical,1
569,Film-Noir,1
568,Drama,41
568,Comedy,21
568,Romance,17
568,Thriller,12
568,Crime,10
568,Mystery,9
568,Action,8
568,War,8
568,Adventure,5
568,Film-Noir,5
568,Musical,5
568,Sci-Fi,4
568,Horror,2
568,Western,2
568,Children's,2
568,Fantasy,1
568,Documentary,1
567,Drama,72
567,Thriller,36
567,Comedy,33
567,Romance,26
567,Action,26
567,Sci-Fi,24
567,War,21
567,Crime,18
567,Mystery,15
567,Adventure,14
567,Film-Noir,11
567,Documentary,4
567,Western,4
567,Horror,4
567,Musical,4
567,Children's,3
567,Fantasy,1
567,Animation,1
566,Drama,66
566,Comedy,45
566,Action,40
566,Romance,31
566,Thriller,27
566,Adventure,21
566,War,20
566,Sci-Fi,17
566,Crime,12
566,Musical,9
566,Children's,9
566,Mystery,6
566,Western,4
566,Horror,4
566,Animation,3
566,Fantasy,3
566,Documentary,2
566,Film-Noir,2
562,Drama,27
562,Action,26
562,Romance,19
562,Adventure,18
562,Comedy,17
562,Thriller,16
562,Sci-Fi,10
562,Children's,8
562,War,8
562,Crime,7
562,Musical,6
562,Animation,5
562,Horror,3
562,Western,2
562,Mystery,2
562,Fantasy,1
562,Film-Noir,1
561,Drama,155
561,Comedy,101
561,Action,75
561,Thriller,66
561,Romance,64
561,Sci-Fi,40
561,Adventure,39
561,War,37
561,Crime,28
561,Children's,24
561,Musical,23
561,Horror,21
561,Mystery,16
561,Animation,14
561,Film-Noir,10
561,Western,9
561,Documentary,7
561,Fantasy,3
560,Drama,39
560,Comedy,31
560,Action,26
560,Thriller,22
560,Sci-Fi,21
560,Romance,17
560,Adventure,15
560,War,11
560,Crime,7
560,Film-Noir,5
560,Horror,5
560,Children's,4
560,Mystery,4
560,Fantasy,3
560,Animation,2
560,Documentary,2
560,Musical,2
560,Western,1
559,Drama,33
559,Comedy,28
559,Action,22
559,Thriller,15
559,War,14
559,Adventure,9
559,Romance,9
559,Crime,8
559,Mystery,6
559,Children's,4
559,Sci-Fi,4
559,Western,3
559,Documentary,1
557,Drama,28
557,Thriller,14
557,Action,13
557,Sci-Fi,9
557,Romance,9
557,Comedy,9
557,Crime,8
557,Mystery,5
557,Adventure,5
557,War,5
557,Horror,4
557,Children's,2
557,Film-Noir,1
557,Musical,1
557,Fantasy,1
555,Comedy,20
555,Action,19
555,Thriller,19
555,Drama,15
555,Sci-Fi,10
555,Adventure,9
555,Romance,9
555,War,7
555,Crime,5
555,Mystery,4
555,Film-Noir,3
555,Musical,2
555,Animation,1
555,Horror,1
554,Drama,48
554,Comedy,35
554,Thriller,32
554,Action,31
554,Romance,31
554,Adventure,22
554,Sci-Fi,17
554,Children's,12
554,War,11
554,Musical,9
554,Animation,7
554,Crime,6
554,Mystery,6
554,Fantasy,4
554,Film-Noir,1
554,Horror,1
553,Drama,48
553,Comedy,26
553,Romance,20
553,Thriller,17
553,War,16
553,Action,12
553,Adventure,11
553,Mystery,10
553,Crime,8
553,Children's,7
553,Sci-Fi,7
553,Western,5
553,Film-Noir,5
553,Musical,5
553,Animation,2
553,Horror,2
553,Fantasy,1
552,Comedy,33
552,Drama,24
552,Action,23
552,Romance,19
552,Thriller,17
552,Adventure,12
552,Sci-Fi,11
552,War,7
552,Crime,6
552,Children's,5
552,Mystery,3
552,Animation,2
552,Horror,2
552,Musical,1
552,Fantasy,1
551,Drama,128
551,Action,103
551,Thriller,96
551,Comedy,86
551,Romance,57
551,Sci-Fi,41
551,Adventure,40
551,Crime,33
551,War,27
551,Horror,21
551,Mystery,18
551,Musical,12
551,Western,9
551,Children's,8
551,Fantasy,4
551,Animation,4
551,Film-Noir,4
548,Thriller,67
548,Drama,67
548,Action,50
548,Sci-Fi,24
548,Crime,22
548,Adventure,21
548,Comedy,21
548,Romance,20
548,War,13
548,Mystery,13
548,Horror,10
548,Film-Noir,5
548,Children's,4
548,Western,1
548,Fantasy,1
548,Animation,1
548,Musical,1
546,Action,22
546,Thriller,21
546,Horror,21
546,Drama,18
546,Sci-Fi,17
546,Adventure,9
546,Romance,6
546,Comedy,6
546,War,6
546,Crime,5
546,Mystery,3
546,Children's,2
546,Fantasy,1
545,Action,81
545,Adventure,50
545,Comedy,47
545,Sci-Fi,36
545,Drama,34
545,Thriller,33
545,Romance,25
545,War,20
545,Children's,19
545,Horror,15
545,Musical,13
545,Animation,12
545,Crime,8
545,Western,8
545,Mystery,3
545,Fantasy,3
545,Film-Noir,1
543,Drama,83
543,Action,57
543,Comedy,52
543,Thriller,48
543,Romance,41
543,Adventure,27
543,Sci-Fi,22
543,War,20
543,Crime,17
543,Mystery,10
543,Children's,8
543,Animation,6
543,Horror,6
543,Musical,5
543,Film-Noir,5
543,Western,3
543,Fantasy,1
542,Comedy,71
542,Drama,50
542,Action,21
542,Romance,19
542,Sci-Fi,15
542,Children's,15
542,Thriller,14
542,Musical,14
542,Crime,12
542,War,12
542,Animation,12
542,Adventure,11
542,Fantasy,3
542,Horror,3
542,Western,3
542,Mystery,2
542,Documentary,1
542,Film-Noir,1
541,Comedy,52
541,Children's,43
541,Adventure,36
541,Drama,34
541,Action,30
541,Romance,23
541,Animation,20
541,Sci-Fi,19
541,Musical,17
541,Thriller,11
541,War,10
541,Fantasy,4
541,Mystery,4
541,Crime,4
541,Horror,2
541,Western,1
541,Film-Noir,1
541,Documentary,1
540,Drama,28
540,Action,19
540,Comedy,16
540,Thriller,16
540,Sci-Fi,12
540,Romance,11
540,Adventure,8
540,War,7
540,Crime,6
540,Animation,5
540,Children's,4
540,Mystery,2
540,Musical,2
540,Horror,1
540,Fantasy,1
539,Drama,37
539,Comedy,18
539,Romance,17
539,War,6
539,Musical,5
539,Sci-Fi,4
539,Thriller,3
539,Action,3
539,Crime,3
539,Mystery,2
539,Adventure,2
539,Children's,1
539,Horror,1
539,Western,1
538,Drama,41
538,Action,28
538,Comedy,21
538,Thriller,19
538,Romance,17
538,Sci-Fi,14
538,War,14
538,Adventure,14
538,Crime,9
538,Horror,3
538,Musical,2
538,Film-Noir,2
538,Mystery,2
538,Children's,1
538,Animation,1
538,Fantasy,1
538,Western,1
537,Drama,251
537,Comedy,130
537,Romance,89
537,Thriller,84
537,Action,77
537,Adventure,44
537,Sci-Fi,43
537,War,39
537,Crime,38
537,Mystery,25
537,Children's,24
537,Horror,24
537,Musical,20
537,Film-Noir,14
537,Animation,11
537,Western,10
537,Documentary,5
537,Fantasy,5
536,Drama,62
536,Action,51
536,Comedy,42
536,Adventure,41
536,Romance,38
536,Sci-Fi,28
536,Children's,27
536,War,25
536,Thriller,24
536,Musical,14
536,Animation,13
536,Horror,8
536,Western,6
536,Mystery,5
536,Fantasy,4
536,Crime,2
536,Film-Noir,1
535,Drama,127
535,Comedy,62
535,Romance,46
535,Thriller,31
535,Action,25
535,War,24
535,Adventure,18
535,Sci-Fi,16
535,Crime,13
535,Children's,9
535,Mystery,9
535,Musical,8
535,Film-Noir,7
535,Documentary,3
535,Western,3
535,Animation,2
535,Horror,2
535,Fantasy,2
534,Comedy,29
534,Thriller,29
534,Drama,23
534,Action,21
534,Adventure,12
534,Romance,8
534,Sci-Fi,8
534,War,5
534,Crime,5
534,Children's,5
534,Mystery,5
534,Horror,3
534,Animation,3
534,Film-Noir,1
534,Musical,1
534,Fantasy,1
533,Drama,112
533,Comedy,83
533,Action,65
533,Thriller,61
533,Romance,59
533,Adventure,36
533,Sci-Fi,31
533,War,30
533,Children's,15
533,Mystery,14
533,Crime,14
533,Musical,11
533,Animation,8
533,Film-Noir,6
533,Fantasy,5
533,Horror,4
533,Western,4
533,Documentary,3
532,Drama,95
532,Comedy,82
532,Action,81
532,Thriller,62
532,Adventure,45
532,Romance,40
532,Sci-Fi,32
532,Crime,25
532,Children's,24
532,War,17
532,Musical,14
532,Animation,13
532,Horror,12
532,Mystery,11
532,Western,10
532,Fantasy,3
532,unknown,1
532,Documentary,1
532,Film-Noir,1
528,Comedy,17
528,Action,15
528,Drama,15
528,Thriller,14
528,Romance,12
528,Sci-Fi,11
528,Adventure,9
528,War,4
528,Crime,4
528,Children's,3
528,Mystery,3
528,Musical,2
528,Film-Noir,2
528,Animation,2
528,Fantasy,1
528,Horror,1
528,Western,1
527,Drama,78
527,Comedy,29
527,Romance,26
527,Thriller,26
527,Action,24
527,War,19
527,Sci-Fi,15
527,Mystery,11
527,Crime,11
527,Adventure,11
527,Horror,7
527,Musical,7
527,Children's,5
527,Western,4
527,Animation,3
527,Film-Noir,3
527,Fantasy,2
527,Documentary,1
526,Drama,32
526,Thriller,27
526,Action,19
526,Comedy,14
526,Romance,13
526,Crime,12
526,Sci-Fi,12
526,War,7
526,Mystery,7
526,Adventure,5
526,Horror,4
526,Animation,2
526,Children's,2
526,Documentary,1
526,Film-Noir,1
525,Drama,22
525,Thriller,15
525,Action,15
525,Comedy,14
525,Romance,9
525,Adventure,8
525,Sci-Fi,7
525,Crime,6
525,Mystery,4
525,Horror,3
525,Children's,3
525,Animation,2
525,War,2
525,Musical,2
525,Fantasy,2
524,Drama,130
524,Comedy,88
524,Romance,63
524,Thriller,60
524,Action,58
524,Adventure,40
524,War,32
524,Sci-Fi,31
524,Crime,26
524,Mystery,19
524,Musical,17
524,Children's,15
524,Horror,12
524,Film-Noir,9
524,Western,7
524,Animation,5
524,Fantasy,4
524,Documentary,3
523,Comedy,57
523,Drama,35
523,Romance,25
523,Musical,8
523,Sci-Fi,7
523,Animation,7
523,War,7
523,Action,6
523,Children's,5
523,Adventure,5
523,Crime,4
523,Thriller,3
523,Western,3
523,Documentary,3
523,Fantasy,2
523,Mystery,1
523,Horror,1
521,Action,68
521,Comedy,47
521,Thriller,46
521,Adventure,37
521,Drama,37
521,Sci-Fi,34
521,Romance,23
521,Crime,15
521,War,15
521,Children's,9
521,Animation,7
521,Mystery,7
521,Horror,6
521,Western,4
521,Musical,4
521,Fantasy,3
521,Documentary,1
521,Film-Noir,1
518,Drama,35
518,Comedy,22
518,Thriller,19
518,Action,12
518,Romance,11
518,Adventure,9
518,Crime,8
518,Sci-Fi,5
518,War,5
518,Children's,3
518,Animation,3
518,Mystery,3
518,Musical,2
518,Horror,2
518,Fantasy,1
518,Documentary,1
514,Drama,83
514,Comedy,78
514,Romance,47
514,Action,43
514,Thriller,29
514,Sci-Fi,25
514,Adventure,23
514,War,23
514,Crime,12
514,Mystery,11
514,Children's,9
514,Animation,8
514,Musical,8
514,Horror,7
514,Western,6
514,Fantasy,2
514,Film-Noir,2
514,Documentary,1
508,Comedy,33
508,Drama,28
508,Action,25
508,Sci-Fi,21
508,Adventure,16
508,War,15
508,Thriller,12
508,Romance,12
508,Horror,9
508,Musical,9
508,Children's,5
508,Western,2
508,Animation,2
508,Fantasy,1
508,Crime,1
508,Documentary,1
508,Mystery,1
507,Action,30
507,Thriller,28
507,Drama,13
507,Adventure,13
507,Sci-Fi,12
507,Comedy,11
507,Romance,9
507,Mystery,7
507,War,7
507,Horror,5
507,Crime,4
507,Children's,3
507,Musical,3
507,Film-Noir,2
507,Fantasy,1
507,Animation,1
506,Comedy,78
506,Action,77
506,Drama,70
506,Thriller,60
506,Romance,50
506,Adventure,42
506,Sci-Fi,32
506,Children's,26
506,Crime,20
506,Mystery,19
506,War,16
506,Musical,11
506,Western,9
506,Film-Noir,9
506,Animation,8
506,Horror,7
506,Fantasy,6
506,Documentary,1
505,Drama,45
505,Action,44
505,Comedy,26
505,Thriller,26
505,Romance,26
505,Adventure,25
505,Children's,22
505,Sci-Fi,19
505,War,16
505,Animation,10
505,Musical,9
505,Crime,7
505,Western,6
505,Fantasy,3
505,Horror,3
505,Mystery,3
504,Drama,104
504,Comedy,78
504,Thriller,51
504,Action,42
504,Romance,39
504,Children's,29
504,Sci-Fi,24
504,Horror,24
504,Adventure,23
504,Musical,19
504,War,17
504,Crime,15
504,Animation,8
504,Fantasy,7
504,Mystery,7
504,Western,4
504,Documentary,3
503,Drama,86
503,Romance,51
503,Comedy,44
503,Action,30
503,Thriller,29
503,War,18
503,Crime,14
503,Adventure,14
503,Sci-Fi,10
503,Mystery,8
503,Horror,6
503,Musical,6
503,Children's,6
503,Film-Noir,5
503,Western,3
503,Fantasy,2
503,Animation,2
501,Drama,29
501,Comedy,24
501,Action,20
501,Thriller,19
501,Crime,14
501,Romance,10
501,Adventure,9
501,Sci-Fi,7
501,Mystery,5
501,Horror,4
501,War,3
501,Western,2
501,Fantasy,1
501,Musical,1
501,Children's,1
500,Drama,108
500,Comedy,78
500,Romance,65
500,Action,41
500,Thriller,40
500,Sci-Fi,29
500,Adventure,27
500,War,16
500,Children's,12
500,Crime,11
500,Horror,10
500,Mystery,6
500,Fantasy,5
500,Musical,5
500,Film-Noir,2
500,Western,1
500,Animation,1
499,Drama,47
499,Comedy,27
499,Action,21
499,War,19
499,Thriller,18
499,Romance,17
499,Adventure,15
499,Crime,12
499,Sci-Fi,10
499,Mystery,8
499,Children's,5
499,Musical,5
499,Horror,3
499,Western,3
499,Film-Noir,3
499,Animation,2
498,Drama,70
498,Thriller,37
498,Comedy,32
498,Action,29
498,Romance,24
498,Sci-Fi,24
498,Crime,16
498,War,14
498,Adventure,14
498,Film-Noir,9
498,Mystery,8
498,Horror,8
498,Children's,4
498,Musical,3
498,Western,3
498,Fantasy,3
498,Documentary,2
498,Animation,1
497,Action,107
497,Comedy,107
497,Thriller,61
497,Drama,55
497,Adventure,52
497,Sci-Fi,52
497,Romance,45
497,Children's,29
497,Horror,22
497,Crime,21
497,Animation,18
497,War,14
497,Musical,13
497,Western,10
497,Mystery,9
497,Fantasy,6
497,Film-Noir,3
497,Documentary,1
496,Drama,52
496,Action,32
496,Thriller,30
496,Comedy,28
496,Sci-Fi,25
496,Adventure,24
496,Romance,22
496,Children's,21
496,Musical,15
496,War,12
496,Horror,9
496,Animation,8
496,Mystery,7
496,Crime,6
496,Western,2
496,Fantasy,2
496,Film-Noir,2
495,Action,71
495,Comedy,65
495,Drama,56
495,Adventure,46
495,Thriller,41
495,Sci-Fi,40
495,Romance,32
495,Horror,28
495,Children's,28
495,Musical,19
495,War,18
495,Crime,15
495,Animation,11
495,Mystery,6
495,Western,5
495,Fantasy,3
495,Film-Noir,3
493,Action,55
493,Drama,46
493,Thriller,38
493,Comedy,37
493,Sci-Fi,31
493,Adventure,23
493,War,17
493,Romance,15
493,Crime,13
493,Mystery,7
493,Children's,7
493,Musical,6
493,Horror,6
493,Animation,4
493,Documentary,2
493,Fantasy,2
493,Western,1
493,Film-Noir,1
492,Drama,39
492,War,12
492,Romance,12
492,Comedy,11
492,Thriller,6
492,Crime,5
492,Action,5
492,Mystery,4
492,Adventure,3
492,Musical,2
492,Film-Noir,2
492,Sci-Fi,2
492,Horror,1
492,Western,1
490,Drama,25
490,Comedy,16
490,Action,12
490,Adventure,11
490,Sci-Fi,10
490,Thriller,9
490,Romance,8
490,Crime,7
490,Children's,6
490,War,4
490,Animation,4
490,Musical,4
490,Mystery,3
490,Documentary,2
490,Film-Noir,1
490,Horror,1
489,Drama,38
489,Thriller,32
489,Action,28
489,Comedy,27
489,Romance,14
489,Mystery,14
489,Children's,12
489,Crime,12
489,Sci-Fi,11
489,Adventure,11
489,Horror,10
489,War,6
489,Musical,4
489,Fantasy,3
489,Animation,2
489,Film-Noir,2
489,Documentary,1
488,Drama,71
488,Action,44
488,Thriller,35
488,Comedy,35
488,Romance,33
488,Adventure,25
488,War,24
488,Sci-Fi,20
488,Children's,10
488,Musical,9
488,Crime,9
488,Mystery,9
488,Horror,6
488,Western,4
488,Animation,3
488,Film-Noir,2
487,Drama,84
487,Action,84
487,Comedy,65
487,Thriller,63
487,Romance,46
487,Adventure,36
487,Sci-Fi,32
487,Crime,21
487,Children's,18
487,War,18
487,Animation,12
487,Musical,10
487,Mystery,8
487,Western,5
487,Horror,5
487,Fantasy,3
487,Documentary,1
487,Film-Noir,1
486,Drama,92
486,Thriller,49
486,Comedy,49
486,Romance,33
486,Action,33
486,Crime,21
486,Sci-Fi,17
486,Adventure,16
486,War,13
486,Mystery,10
486,Musical,5
486,Children's,4
486,Film-Noir,3
486,Animation,3
486,Documentary,3
486,Horror,3
484,Action,68
484,Comedy,43
484,Adventure,42
484,Drama,40
484,Sci-Fi,33
484,Romance,30
484,Thriller,29
484,War,15
484,Children's,15
484,Crime,8
484,Musical,7
484,Western,6
484,Animation,6
484,Fantasy,6
484,Horror,4
484,Mystery,2
484,Film-Noir,2
483,Action,24
483,Drama,23
483,Sci-Fi,19
483,Adventure,16
483,Romance,15
483,Comedy,11
483,War,10
483,Children's,7
483,Thriller,7
483,Animation,6
483,Musical,5
483,Mystery,1
483,Western,1
483,Crime,1
483,Horror,1
481,Comedy,26
481,Drama,19
481,Romance,18
481,Action,12
481,Thriller,11
481,War,8
481,Adventure,7
481,Mystery,6
481,Sci-Fi,4
481,Children's,3
481,Crime,1
481,Animation,1
481,Musical,1
481,Film-Noir,1
481,Western,1
480,Drama,28
480,Thriller,14
480,Romance,12
480,Comedy,12
480,Action,12
480,Sci-Fi,10
480,Crime,7
480,Adventure,5
480,Musical,5
480,Mystery,5
480,War,5
480,Horror,5
480,Film-Noir,4
480,Western,3
480,Animation,2
480,Children's,1
479,Action,75
479,Drama,66
479,Comedy,53
479,Thriller,51
479,Adventure,45
479,Romance,40
479,Sci-Fi,38
479,War,29
479,Children's,15
479,Horror,10
479,Animation,9
479,Crime,9
479,Musical,8
479,Mystery,8
479,Western,6
479,Documentary,2
479,Film-Noir,2
479,Fantasy,2
478,Comedy,48
478,Drama,41
478,Thriller,24
478,Romance,22
478,Action,21
478,Sci-Fi,9
478,Crime,9
478,Adventure,6
478,War,5
478,Horror,5
478,Children's,5
478,Mystery,4
478,Musical,3
478,Animation,3
478,Documentary,2
478,Western,1
478,Fantasy,1
478,Film-Noir,1
476,Comedy,69
476,Romance,21
476,Action,19
476,Drama,14
476,Thriller,8
476,Adventure,6
476,Musical,5
476,War,5
476,Sci-Fi,4
476,Horror,4
476,Western,4
476,Crime,4
476,Children's,2
476,Fantasy,2
476,Mystery,1
474,Drama,166
474,Comedy,83
474,Romance,66
474,Thriller,61
474,Action,54
474,War,35
474,Adventure,34
474,Sci-Fi,30
474,Crime,24
474,Mystery,21
474,Children's,16
474,Musical,16
474,Film-Noir,12
474,Horror,11
474,Western,8
474,Fantasy,4
474,Animation,3
474,Documentary,1
472,Action,101
472,Comedy,79
472,Thriller,64
472,Adventure,63
472,Drama,60
472,Sci-Fi,56
472,Romance,38
472,Children's,37
472,Musical,21
472,Horror,21
472,Animation,17
472,War,16
472,Crime,15
472,Fantasy,9
472,Mystery,7
472,Western,6
470,Drama,33
470,Comedy,13
470,Romance,12
470,Thriller,9
470,Action,9
470,Sci-Fi,8
470,Crime,7
470,Adventure,6
470,War,5
470,Documentary,4
470,Mystery,3
470,Horror,1
470,Musical,1
470,Animation,1
470,Children's,1
468,Drama,81
468,Comedy,43
468,Romance,27
468,Action,26
468,Thriller,23
468,Adventure,18
468,Sci-Fi,17
468,War,16
468,Crime,14
468,Children's,10
468,Musical,8
468,Mystery,6
468,Animation,4
468,Western,3
468,Film-Noir,2
468,Fantasy,2
468,Horror,1
466,Action,58
466,Thriller,38
466,Drama,34
466,Romance,19
466,Adventure,19
466,Crime,17
466,Comedy,16
466,Sci-Fi,15
466,Mystery,12
466,War,11
466,Horror,7
466,Film-Noir,3
466,Western,2
466,Children's,2
466,Musical,1
466,Fantasy,1
466,Animation,1
465,Drama,37
465,Comedy,21
465,Romance,14
465,Thriller,14
465,War,13
465,Action,12
465,Sci-Fi,12
465,Children's,11
465,Adventure,9
465,Animation,7
465,Crime,6
465,Mystery,6
465,Musical,6
465,Documentary,2
465,Film-Noir,2
465,Fantasy,1
465,Western,1
464,Thriller,24
464,Action,17
464,Drama,15
464,Comedy,14
464,Crime,12
464,Sci-Fi,10
464,Romance,9
464,War,8
464,Mystery,8
464,Adventure,5
464,Horror,2
464,Musical,2
464,Film-Noir,2
464,Western,1
464,Children's,1
463,Drama,59
463,Comedy,50
463,Romance,35
463,Action,21
463,Children's,17
463,Thriller,17
463,Adventure,15
463,Sci-Fi,9
463,War,9
463,Crime,8
463,Musical,7
463,Animation,5
463,Mystery,3
463,Horror,2
463,Fantasy,2
463,Documentary,1
463,Film-Noir,1
460,Drama,44
460,Romance,15
460,Comedy,13
460,Thriller,12
460,Crime,11
460,Action,9
460,Mystery,6
460,Sci-Fi,5
460,War,5
460,Adventure,4
460,Children's,3
460,Horror,2
460,Documentary,2
460,Animation,1
460,Film-Noir,1
460,Musical,1
459,Action,42
459,Comedy,39
459,Thriller,39
459,Drama,35
459,Romance,24
459,Adventure,20
459,Sci-Fi,20
459,War,13
459,Children's,13
459,Mystery,8
459,Crime,7
459,Musical,6
459,Animation,6
459,Fantasy,3
459,Horror,2
458,Drama,98
458,Comedy,39
458,Thriller,37
458,Action,29
458,Romance,28
458,War,18
458,Crime,18
458,Sci-Fi,15
458,Adventure,11
458,Mystery,11
458,Children's,9
458,Musical,9
458,Animation,9
458,Horror,5
458,Documentary,4
458,Western,4
458,Film-Noir,4
458,Fantasy,1
457,Drama,116
457,Comedy,87
457,Action,72
457,Romance,55
457,Thriller,49
457,Sci-Fi,43
457,Adventure,41
457,War,25
457,Children's,17
457,Crime,15
457,Horror,14
457,Musical,13
457,Animation,6
457,Mystery,6
457,Western,5
457,Fantasy,4
457,Film-Noir,3
457,Documentary,1
456,Drama,95
456,Comedy,60
456,Action,48
456,Thriller,41
456,Romance,40
456,Sci-Fi,22
456,Crime,21
456,Adventure,20
456,War,16
456,Horror,13
456,Musical,13
456,Mystery,12
456,Children's,10
456,Animation,8
456,Western,4
456,Film-Noir,3
456,Fantasy,2
456,Documentary,2
455,Drama,99
455,Action,57
455,Thriller,45
455,Romance,44
455,Comedy,39
455,Adventure,29
455,Sci-Fi,29
455,War,19
455,Crime,15
455,Children's,10
455,Horror,10
455,Mystery,9
455,Musical,5
455,Animation,3
455,Fantasy,2
455,Film-Noir,2
455,Western,2
454,Drama,110
454,Romance,60
454,Comedy,55
454,Thriller,50
454,Action,49
454,Adventure,32
454,War,25
454,Sci-Fi,22
454,Crime,18
454,Mystery,18
454,Musical,17
454,Children's,17
454,Animation,9
454,Western,8
454,Film-Noir,7
454,Horror,2
454,Fantasy,2
454,Documentary,1
453,Drama,59
453,Comedy,58
453,Action,48
453,Thriller,35
453,Romance,24
453,Adventure,24
453,Sci-Fi,18
453,Crime,16
453,War,13
453,Horror,8
453,Musical,8
453,Children's,7
453,Western,3
453,Documentary,1
453,Animation,1
453,Mystery,1
453,Fantasy,1
452,Drama,88
452,Comedy,64
452,Action,46
452,Romance,43
452,Thriller,33
452,Adventure,28
452,War,26
452,Children's,22
452,Sci-Fi,21
452,Musical,13
452,Animation,12
452,Mystery,10
452,Crime,10
452,Western,6
452,Horror,6
452,Film-Noir,3
452,Fantasy,2
452,Documentary,1
451,Drama,38
451,Thriller,29
451,Comedy,26
451,Romance,17
451,Action,17
451,Mystery,11
451,Crime,10
451,Children's,8
451,Adventure,7
451,War,6
451,Sci-Fi,5
451,Horror,5
451,Musical,3
451,Documentary,3
451,Film-Noir,2
451,Animation,1
451,Fantasy,1
450,Drama,237
450,Comedy,186
450,Romance,119
450,Action,92
450,Thriller,88
450,Adventure,64
450,Children's,50
450,War,41
450,Sci-Fi,41
450,Crime,34
450,Musical,31
450,Mystery,26
450,Horror,19
450,Animation,15
450,Film-Noir,13
450,Western,13
450,Fantasy,7
450,Documentary,2
449,Drama,41
449,Comedy,18
449,Thriller,17
449,Romance,14
449,Action,9
449,Crime,9
449,War,4
449,Sci-Fi,3
449,Adventure,2
449,Documentary,2
449,Mystery,2
449,Animation,2
449,Horror,1
449,Musical,1
449,Fantasy,1
449,Children's,1
447,Drama,48
447,Action,43
447,Comedy,42
447,Thriller,42
447,Romance,30
447,Sci-Fi,24
447,Adventure,21
447,War,18
447,Crime,16
447,Horror,9
447,Film-Noir,5
447,Mystery,5
447,Musical,4
447,Children's,4
447,Animation,2
447,Western,2
447,Documentary,1
447,Fantasy,1
445,Drama,53
445,Thriller,47
445,Action,38
445,Comedy,32
445,Crime,25
445,Sci-Fi,15
445,Adventure,13
445,Romance,13
445,Mystery,10
445,War,8
445,Horror,7
445,Documentary,2
445,Film-Noir,2
445,Children's,2
445,Musical,2
445,Animation,2
445,Western,2
442,Action,62
442,Thriller,47
442,Comedy,42
442,Drama,36
442,Sci-Fi,27
442,Adventure,26
442,Romance,20
442,Crime,19
442,Horror,19
442,War,10
442,Mystery,5
442,Western,4
442,Musical,2
442,Animation,1
442,Film-Noir,1
440,Drama,28
440,Romance,15
440,Thriller,13
440,Comedy,12
440,Action,10
440,Crime,5
440,War,5
440,Mystery,4
440,Adventure,3
440,Sci-Fi,3
440,Children's,2
440,Musical,1
437,Drama,117
437,Comedy,82
437,Romance,65
437,Thriller,45
437,Action,37
437,Children's,29
437,Musical,25
437,Adventure,23
437,Sci-Fi,22
437,War,18
437,Horror,16
437,Animation,15
437,Crime,15
437,Mystery,8
437,Film-Noir,6
437,Western,5
437,Fantasy,4
437,Documentary,1
436,Drama,65
436,Comedy,50
436,Thriller,34
436,Romance,30
436,Action,25
436,Crime,15
436,Sci-Fi,12
436,Horror,11
436,Adventure,7
436,Musical,7
436,Children's,6
436,War,4
436,Western,4
436,Fantasy,3
436,Animation,3
436,Mystery,3
436,Film-Noir,1
435,Comedy,128
435,Action,113
435,Drama,104
435,Thriller,90
435,Adventure,66
435,Sci-Fi,66
435,Romance,48
435,Horror,43
435,Children's,30
435,Crime,29
435,War,29
435,Animation,19
435,Musical,16
435,Mystery,14
435,Fantasy,8
435,Western,6
435,Film-Noir,3
435,Documentary,2
432,Comedy,24
432,Drama,22
432,Action,17
432,Thriller,15
432,Romance,12
432,Adventure,11
432,Sci-Fi,11
432,Crime,6
432,War,4
432,Children's,2
432,Mystery,2
